# Spherical Bessel functions via up and down recursion   Relative Difference
 26.3   0.00570284   0.00570284    0.0600453 2.96581e-15
 26.4   0.00924054   0.00924054    0.0739309 2.81594e-16
 26.5    0.0126741    0.0126741    0.0870278 1.36872e-16
 26.6    0.0159753    0.0159753    0.0992087 0
 26.7    0.0191176    0.0191176     0.110356 5.44438e-16
 26.8    0.0220754    0.0220754     0.120362 3.14327e-16
 26.9    0.0248251    0.0248251     0.129133 2.79511e-16
 27    0.0273448    0.0273448     0.136585 2.53755e-16
 27.1    0.0296148    0.0296148     0.142649 0
 27.2    0.0316174    0.0316174      0.14727 0
 27.3    0.0333373    0.0333373     0.150407 2.08142e-16
 27.4    0.0347618    0.0347618     0.152034 1.99613e-16
 27.5    0.0358805    0.0358805     0.152142 1.93389e-16
 27.6    0.0366858    0.0366858     0.150734 3.78288e-16
 27.7    0.0371727    0.0371727     0.147829 7.46665e-16
 27.8    0.0373391    0.0373391     0.143462 9.29173e-17
 27.9    0.0371854    0.0371854     0.137682 0
 28    0.0367149    0.0367149     0.130551 2.83491e-16
 28.1    0.0359334    0.0359334     0.122146 2.60691e-15
 28.2    0.0348496    0.0348496     0.112553 3.28531e-15
 28.3    0.0334743    0.0334743     0.101873 6.63328e-15
 28.4    0.0318213    0.0318213    0.0902161 2.39864e-15
 28.5    0.0299061    0.0299061    0.0777014 1.79817e-15
 28.6    0.0277469    0.0277469    0.0644564 6.25195e-17
 28.7    0.0253636    0.0253636    0.0506155 7.52336e-16
 28.8     0.022778     0.022778    0.0363185 9.90051e-16
 28.9    0.0200136    0.0200136    0.0217093 1.73355e-16
 29    0.0170952    0.0170952    0.0069342 7.10322e-16
 29.1    0.0140488    0.0140488  -0.00785907 1.17304e-15
 29.2    0.0109016    0.0109016   -0.0225233 1.59125e-16
 29.3   0.00768137   0.00768137    -0.036913 4.40379e-15
 29.4   0.00441632   0.00441632   -0.0508859 6.97217e-15
 29.5   0.00113502   0.00113502   -0.0643044 2.74149e-14
 29.6  -0.00213397  -0.00213397   -0.0770368 7.92586e-15
 29.7  -0.00536236  -0.00536236   -0.0889586 1.12416e-14
 29.8  -0.00852234  -0.00852234   -0.0999541 5.39408e-15
 29.9   -0.0115868   -0.0115868    -0.109917 5.24004e-15
 30   -0.0145296   -0.0145296    -0.118751 6.86504e-15
 30.1   -0.0173259   -0.0173259    -0.126373 8.21009e-15
 30.2    -0.019952    -0.019952     -0.13271 9.12919e-15
 30.3   -0.0223861   -0.0223861    -0.137704 9.91887e-15
 30.4   -0.0246079   -0.0246079    -0.141309 1.3253e-14
 30.5   -0.0265991   -0.0265991    -0.143494 1.79347e-14
 30.6   -0.0283438   -0.0283438    -0.144243 2.38079e-14
 30.7    -0.029828    -0.029828    -0.143551 3.23356e-14
 30.8   -0.0310401   -0.0310401    -0.141432 4.67212e-14
 30.9    -0.031971    -0.031971    -0.137909 6.86922e-14
 31   -0.0326142   -0.0326142    -0.133024 1.06698e-13
 31.1   -0.0329656   -0.0329656    -0.126829 1.77337e-13
 31.2   -0.0330237   -0.0330237     -0.11939 3.30727e-13
 31.3   -0.0327896   -0.0327896    -0.110786 7.99707e-13
 31.4   -0.0322671   -0.0322671    -0.101104 7.63507e-12
 31.5   -0.0314624   -0.0314624   -0.0904457 1.90772e-12
 31.6   -0.0303841   -0.0303841   -0.0789198 1.16567e-12
 31.7   -0.0290434   -0.0290434   -0.0666438 1.02232e-12
 31.8   -0.0274534   -0.0274534   -0.0537424 1.03742e-12
 31.9   -0.0256296   -0.0256296   -0.0403458 1.14637e-12
 32   -0.0235896   -0.0235896    -0.026589 1.34501e-12
 32.1   -0.0213525   -0.0213525   -0.0126102 1.6584e-12
 32.2   -0.0189393   -0.0189393   0.00145081 2.13505e-12
 32.3   -0.0163724   -0.0163724    0.0154538 2.87506e-12
 32.4   -0.0136755   -0.0136755    0.0292594 4.0697e-12
 32.5   -0.0108732   -0.0108732    0.0427309 6.1307e-12
 32.6  -0.00799105  -0.00799105    0.0557351 1.01065e-11
 32.7  -0.00505518  -0.00505518     0.068144 1.95638e-11
 32.8  -0.00209203  -0.00209203    0.0798357 5.84536e-11
 32.9  0.000871812  0.000871812    0.0906962 1.74999e-10
 33   0.00380989   0.00380989      0.10062 5.04089e-11
 33.1   0.00669608   0.00669608      0.10951 3.64233e-11
 33.2   0.00950488   0.00950488     0.117282 3.28761e-11
 33.3    0.0122116    0.0122116     0.123862 3.30913e-11
 33.4    0.0147924    0.0147924     0.129188 3.56739e-11
 33.5    0.0172251    0.0172251     0.133209 4.04401e-11
 33.6    0.0194884    0.0194884     0.135891 4.77508e-11
 33.7    0.0215631    0.0215631     0.137211 5.84571e-11
 33.8    0.0234315    0.0234315     0.137159 7.40703e-11
 33.9    0.0250779    0.0250779     0.135739 9.72276e-11
 34    0.0264886    0.0264886     0.132971 1.32703e-10
 34.1    0.0276523    0.0276523     0.128886 1.89802e-10
 34.2    0.0285598    0.0285598     0.123527 2.88811e-10
 34.3    0.0292041    0.0292041     0.116953 4.8263e-10
 34.4     0.029581     0.029581     0.109232 9.60896e-10
 34.5    0.0296883    0.0296883     0.100445 3.24133e-09
 34.6    0.0295265    0.0295265    0.0906817 5.46706e-09
 34.7    0.0290986    0.0290986    0.0800427 2.05357e-09
 34.8    0.0284096    0.0284096    0.0686363 1.53787e-09
 34.9    0.0274672    0.0274672    0.0565784 1.40442e-09
 35    0.0262813    0.0262813    0.0439909 1.41995e-09
 35.1    0.0248637    0.0248637    0.0310009 1.53369e-09
 35.2    0.0232286    0.0232286    0.0177387 1.74066e-09
 35.3    0.0213919    0.0213919   0.00433727 2.05899e-09
 35.4    0.0193711    0.0193711  -0.00906947 2.52924e-09
 35.5    0.0171858    0.0171858    -0.022348 3.22527e-09
 35.6    0.0148563    0.0148563   -0.0353663 4.2814e-09
 35.7    0.0124048    0.0124048   -0.0479955 5.95691e-09
 35.8   0.00985399   0.00985399   -0.0601109 8.80816e-09
 35.9   0.00722765   0.00722765   -0.0715932 1.42481e-08
 36   0.00455003   0.00455003   -0.0823298 2.7108e-08
 36.1   0.00184575   0.00184575   -0.0922158 8.0767e-08
 36.2 -0.000860425 -0.000860425    -0.101155 2.11281e-07
 36.3  -0.00354383  -0.00354383    -0.109061 6.31185e-08
 36.4  -0.00618013  -0.00618013    -0.115858 4.4946e-08
 36.5  -0.00874551  -0.00874551    -0.121481 3.98266e-08
 36.6   -0.0112169   -0.0112169    -0.125877 3.93452e-08
 36.7   -0.0135722   -0.0135722    -0.129007 4.16806e-08
 36.8   -0.0157906   -0.0157906    -0.130841 4.65262e-08
 36.9   -0.0178523   -0.0178523    -0.131366 5.42699e-08
 37   -0.0197393   -0.0197393     -0.13058 6.5935e-08
 37.1   -0.0214353   -0.0214353    -0.128494 8.34877e-08
 37.2   -0.0229256   -0.0229256    -0.125132 1.10687e-07
 37.3   -0.0241976   -0.0241976    -0.120532 1.55295e-07
 37.4   -0.0252408   -0.0252408    -0.114742 2.3579e-07
 37.5   -0.0260466   -0.0260466    -0.107823 4.08377e-07
 37.6   -0.0266089   -0.0266088   -0.0998481 9.57634e-07
 37.7   -0.0269167   -0.0269235   -0.0908984 0.000126213
 37.8    -0.026989    -0.026989    -0.081066 1.32791e-06
 37.9   -0.0268059   -0.0268059   -0.0704512 8.06149e-07
 38   -0.0263771   -0.0263771   -0.0591619 6.58224e-07
 38.1   -0.0257077   -0.0257077   -0.0473123 6.11422e-07
 38.2   -0.0248049    -0.024805    -0.035022 6.13207e-07
 38.3   -0.0236784   -0.0236784   -0.0224146 6.49034e-07
 38.4   -0.0223394   -0.0223394  -0.00961658 7.16677e-07
 38.5   -0.0208013   -0.0208013   0.00324407 8.20651e-07
 38.6   -0.0190792   -0.0190793     0.016039 9.71778e-07
 38.7     -0.01719     -0.01719    0.0286409 1.18955e-06
 38.8   -0.0151517   -0.0151518    0.0409247 1.50807e-06
 38.9    -0.012984    -0.012984    0.0527687 1.98944e-06
 39   -0.0107073   -0.0107074    0.0640561 2.75594e-06
 39.1  -0.00834336  -0.00834342    0.0746758 4.08e-06
 39.2  -0.00591425  -0.00591433    0.0845237 6.70163e-06
 39.3  -0.00344278  -0.00344287    0.0935036 1.35261e-05
 39.4 -0.000951982 -0.000952092     0.101528 5.7989e-05
 39.5   0.00153503   0.00153489      0.10852 4.30323e-05
 39.6   0.00399526    0.0039951     0.114412 1.99706e-05
 39.7   0.00640607   0.00640588     0.119148 1.51985e-05
 39.8   0.00874539   0.00874515     0.122684 1.37371e-05
 39.9    0.0109919    0.0109916     0.124987 1.36553e-05
 40    0.0131252    0.0131248     0.126038 1.44946e-05
 40.1     0.015126    0.0151256      0.12583 1.62162e-05
 40.2    0.0169765    0.0169759     0.124367 1.90267e-05
 40.3    0.0186602    0.0186594     0.121668 2.34251e-05
 40.4    0.0201623    0.0201611     0.117762 3.0455e-05
 40.5    0.0214699     0.021468     0.112691 4.24624e-05
 40.6    0.0225718    0.0225689     0.106508 6.57784e-05
 40.7    0.0234602    0.0234544    0.0992787 0.00012488
 40.8    0.0241407    0.0241172    0.0910769 0.000485457
 40.9    0.0245338    0.0245524    0.0819868 0.000378951
 41    0.0247487    0.0247567    0.0721013 0.000162504
 41.1    0.0247237    0.0247295    0.0615207 0.000116348
 41.2    0.0244671    0.0244719    0.0503522 9.90106e-05
 41.3     0.023983    0.0239875    0.0387086 9.24286e-05
 41.4    0.0232774    0.0232817     0.026707 9.17037e-05
 41.5    0.0223578    0.0223621    0.0144681 9.52183e-05
 41.6    0.0212339    0.0212383   0.00211434 0.000102614
 41.7     0.019917    0.0199216   -0.0102309 0.000114261
 41.8    0.0184203    0.0184252   -0.0224445 0.000131186
 41.9    0.0167586    0.0167638    -0.034405 0.00015527
 42     0.014948    0.0149537   -0.0459939 0.000189747
 42.1    0.0130062    0.0130124   -0.0570965 0.000240322
 42.2    0.0109517    0.0109587   -0.0676032 0.000317695
 42.3   0.00880437   0.00881219   -0.0774108 0.000444071
 42.4   0.00658449   0.00659336   -0.0864231 0.000673321
 42.5   0.00431311   0.00432327   -0.0945521 0.00117586
 42.6   0.00201163   0.00202336    -0.101719 0.00290693
 42.7 -0.000298404 -0.000284728    -0.107854 0.0234525
 42.8  -0.00259546  -0.00257936      -0.1129 0.00311215
 42.9  -0.00485829  -0.00483912    -0.116807 0.00197685
 43  -0.00706611  -0.00704301     -0.11954 0.00163675
 43.1  -0.00919884  -0.00917064    -0.121075 0.00153513
 43.2   -0.0112374   -0.0112024    -0.121398 0.00155925
 43.3    -0.013164   -0.0131197     -0.12051 0.00168412
 43.4   -0.0149624    -0.014905    -0.118421 0.00192162
 43.5   -0.0166192   -0.0165423    -0.115156 0.00231901
 43.6   -0.0181246   -0.0180166     -0.11075 0.00298827
 43.7   -0.0194784    -0.019315     -0.10525 0.00421199
 43.8   -0.0207103    -0.020426   -0.0987115 0.006909
 43.9   -0.0220588     -0.02134   -0.0912038 0.0165622
 44   -0.0189332   -0.0220493   -0.0828034 0.0760339
 44.1     -0.02195   -0.0225479    -0.073596 0.0134368
 44.2   -0.0224637   -0.0228323   -0.0636754 0.00813651
 44.3   -0.0226139   -0.0229005    -0.053142 0.00629803
 44.4   -0.0225054    -0.022753   -0.0421023 0.00547077
 44.5   -0.0221646   -0.0223919   -0.0306674 0.00510039
 44.6   -0.0216044   -0.0218216   -0.0189523 0.00500029
 44.7   -0.0208347   -0.0210483  -0.00707432 0.00509963
 44.8   -0.0198654   -0.0200802   0.00484766 0.00537787
 44.9   -0.0187072   -0.0189271    0.0166947 0.00584493
 45   -0.0173722   -0.0176008    0.0283489 0.00653776
 45.1   -0.0158737   -0.0161144    0.0396943 0.00752671
